attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
31,100,61,45,43,93,83,46,46,90,90,44,48,84,94,41,100,63,100,31,a24
33,100,63,100,43,96,85,48,47,91,91,46,49,85,100,42,100,66,100,33,a24
35,100,58,100,47,100,78,65,50,88,87,48,100,80,91,44,100,61,100,34,a24
37,100,60,100,48,100,80,100,65,88,88,49,100,82,94,46,100,63,100,36,a24
100,54,62,100,61,100,82,55,58,87,88,51,61,81,100,49,100,56,55,36,a24
49,50,50,49,63,100,80,57,59,100,88,52,63,79,100,49,65,51,51,29,a24
75,100,76,70,59,100,87,54,57,88,100,51,59,83,94,48,76,66,57,37,a24
73,100,73,69,57,100,88,52,56,89,100,50,57,84,100,48,75,71,61,39,a24
43,48,47,42,61,100,88,56,58,100,100,51,61,81,100,48,47,49,48,26,a24
43,48,47,42,61,100,88,56,58,100,100,51,61,81,100,48,47,49,48,26,a24
32,100,92,28,43,100,91,39,44,94,94,40,43,91,100,38,34,84,100,29,a24
38,100,91,31,46,100,92,41,47,94,95,42,46,91,100,39,38,80,100,30,a24
26,100,71,24,36,98,53,33,38,97,51,35,36,96,51,33,28,94,49,26,a24
26,100,100,25,36,100,65,33,38,100,65,36,36,100,65,33,27,100,65,25,a24
49,50,50,49,61,92,79,57,58,86,86,53,61,78,100,51,65,52,52,34,a24
65,51,53,65,62,100,81,56,59,86,88,52,62,78,100,50,65,52,53,36,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
84,67,77,73,60,100,86,54,58,89,91,51,60,84,100,49,75,73,63,43,a24
100,100,100,100,63,100,96,56,59,94,100,51,63,92,100,49,100,100,100,41,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,56,56,84,100,100,70,88,100,100,100,94,79,70,100,100,71,56,57,100,a24
100,56,55,100,100,100,71,100,100,100,100,100,100,71,100,100,100,56,57,100,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,65,65,46,65,100,83,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,65,65,46,65,100,83,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
43,61,59,38,49,100,79,47,49,87,87,48,49,79,100,47,46,61,64,39,a24
100,90,60,65,100,100,82,65,100,89,89,65,100,81,100,65,100,63,100,65,a24
90,56,69,82,59,100,83,54,57,86,88,51,59,80,100,48,85,60,57,38,a24
100,55,62,100,60,100,83,56,57,86,88,52,60,78,92,49,65,53,53,35,a24
53,51,58,55,60,100,83,54,57,88,89,51,59,83,93,48,49,51,52,29,a24
65,53,58,65,61,100,86,55,58,88,100,51,61,82,100,49,50,51,52,29,a24
67,65,74,56,54,100,85,49,53,89,90,48,54,84,100,47,64,71,64,38,a24
90,90,73,67,55,100,86,51,54,90,91,50,55,85,100,48,69,70,86,42,a24
69,64,74,56,54,100,85,49,53,89,90,48,54,83,100,46,63,69,64,37,a24
83,68,77,70,54,100,86,51,53,90,91,49,54,86,100,48,65,76,67,41,a24
49,60,60,42,50,100,79,48,50,86,86,48,50,79,100,48,49,61,61,44,a24
100,64,64,48,100,100,82,49,100,87,89,50,100,81,100,49,100,63,66,49,a24
44,48,47,42,61,100,80,55,57,86,88,51,59,80,71,47,39,47,47,26,a24
43,48,47,41,61,100,83,55,57,88,89,50,60,84,73,46,39,47,47,25,a24
47,49,48,44,60,71,76,56,57,85,84,53,58,78,72,51,58,52,51,31,a24
49,50,49,47,61,92,78,57,58,86,86,53,60,80,73,52,65,53,51,34,a24
100,56,69,100,61,100,83,55,58,88,88,51,60,83,100,49,100,71,57,37,a24
100,57,84,100,61,100,85,55,59,89,89,51,61,85,100,49,100,84,59,37,a24
65,57,59,46,65,74,75,49,65,83,83,49,65,75,100,49,65,59,58,46,a24
100,63,66,46,100,100,83,49,100,90,88,49,100,82,100,49,100,64,68,46,a24
100,56,69,100,61,100,83,55,58,88,88,51,60,83,100,49,100,71,57,37,a24
100,54,69,100,61,100,84,55,58,89,96,51,60,84,100,49,100,84,56,35,a24
37,44,44,34,62,100,73,58,55,86,100,52,53,81,68,49,26,44,44,25,a24
37,44,44,33,63,100,76,58,55,87,100,52,53,84,69,48,26,43,43,25,a24
100,56,57,36,100,74,76,100,100,83,84,100,100,74,100,100,100,57,57,53,a24
100,56,56,56,100,91,75,100,100,100,84,100,100,74,100,100,100,57,56,100,a24
39,69,65,35,47,100,83,44,47,89,89,45,47,83,100,44,41,64,100,36,a24
44,100,69,39,48,100,85,46,49,91,91,47,48,85,100,46,44,68,100,40,a24
90,58,66,71,65,100,82,54,65,86,87,52,65,79,100,50,79,63,59,45,a24
100,59,66,82,60,100,83,54,58,87,100,51,60,80,100,50,100,61,58,40,a24
45,49,49,43,90,100,84,60,59,100,100,53,68,83,100,50,50,51,51,28,a24
39,48,48,36,75,100,88,61,59,100,100,53,65,88,100,49,38,49,48,26,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,55,54,100,100,100,75,100,100,84,84,100,100,75,91,100,100,56,57,100,a24
100,56,54,100,100,100,77,100,100,85,86,100,100,76,100,100,100,57,59,100,a24
100,57,59,45,100,100,77,49,100,85,85,49,100,77,100,49,100,60,61,46,a24
100,59,60,100,100,100,79,100,100,89,86,100,100,79,100,100,100,62,64,100,a24
49,59,59,43,50,100,77,48,50,84,84,49,50,77,100,48,49,60,61,44,a24
100,60,61,46,100,100,78,49,100,86,86,49,100,78,100,49,100,61,63,46,a24
49,59,59,43,50,100,77,48,50,84,84,49,50,77,100,48,49,60,61,44,a24
100,60,61,46,100,100,78,49,100,86,86,49,100,78,100,49,100,61,63,46,a24
100,61,100,100,57,100,88,54,55,91,91,51,55,89,100,49,73,100,64,42,a24
100,62,100,100,63,100,94,57,58,94,94,53,60,94,100,51,100,100,66,45,a24
65,51,53,65,59,100,80,55,56,87,87,51,57,81,100,49,100,57,53,33,a24
65,51,58,65,61,100,83,55,58,88,88,51,60,83,100,49,100,61,54,33,a24
100,53,58,100,59,100,82,54,56,88,88,51,57,83,94,48,100,69,53,33,a24
100,70,69,72,60,100,85,54,58,87,100,51,60,82,100,49,90,66,58,41,a24
32,86,96,29,43,100,90,39,44,92,93,41,43,89,99,38,34,85,77,29,a24
35,100,100,31,44,100,92,40,46,94,94,41,44,90,100,39,37,91,100,30,a24
84,62,100,81,57,100,87,53,56,90,91,50,57,85,97,48,73,75,66,39,a24
100,100,100,100,63,100,93,56,59,94,95,52,63,90,100,50,100,100,100,44,a24
65,59,59,42,65,100,78,48,65,86,86,48,65,78,100,48,65,61,63,44,a24
100,62,62,46,100,100,80,49,100,87,87,49,100,80,100,49,100,63,64,46,a24
41,60,61,37,48,100,79,46,48,86,86,46,48,79,100,46,42,61,63,38,a24
46,62,62,39,49,100,80,46,49,87,87,47,49,79,100,46,47,62,64,40,a24
32,67,70,29,42,100,84,40,43,90,90,41,42,84,93,40,33,68,86,31,a24
33,71,75,30,43,100,86,40,44,91,91,42,43,85,100,40,34,69,100,31,a24
43,48,48,43,61,100,83,56,58,88,100,51,60,79,100,47,44,48,47,26,a24
42,47,47,40,63,100,86,56,58,92,100,51,61,82,100,47,44,48,47,26,a24
36,44,44,36,63,100,84,57,59,87,94,50,63,81,70,43,38,44,42,25,a24
36,44,44,36,64,100,88,58,59,89,100,50,64,85,91,44,39,45,43,25,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,59,56,100,100,100,77,100,100,100,86,100,100,78,100,100,100,58,73,100,a24
100,66,58,100,100,100,79,100,100,100,87,100,100,80,100,100,100,59,90,100,a24
100,57,57,100,100,74,73,68,100,81,81,65,100,73,100,50,84,58,60,47,a24
100,59,57,100,100,100,74,100,100,83,83,90,100,75,100,65,100,59,62,50,a24
100,59,58,100,100,100,75,100,100,84,83,100,100,76,100,100,100,59,63,100,a24
100,61,59,100,100,100,77,100,100,85,85,100,100,78,100,100,100,61,67,100,a24
100,58,58,100,100,100,76,100,100,84,84,100,100,77,100,100,100,60,61,100,a24
100,61,61,100,100,100,79,100,100,89,86,100,100,79,100,100,100,61,63,100,a24
100,57,74,70,60,100,84,54,58,87,89,50,60,81,100,48,100,61,56,35,a24
100,65,67,68,59,100,83,54,57,87,100,52,58,81,100,50,77,65,60,44,a24
44,60,61,37,48,100,79,46,49,86,86,46,48,79,100,46,44,62,63,38,a24
46,62,64,37,49,100,81,46,49,87,88,46,49,81,100,46,47,63,66,38,a24
42,68,84,37,48,100,88,44,49,91,91,44,49,86,100,41,46,78,67,32,a24
44,70,100,39,49,100,89,45,49,91,93,44,49,88,100,43,49,81,71,33,a24
100,53,54,90,57,100,74,54,55,83,82,52,56,74,71,51,71,54,53,47,a24
100,54,54,100,58,100,75,65,55,84,83,65,56,76,77,65,75,57,55,65,a24
90,59,68,100,59,100,83,54,58,87,89,51,60,81,100,49,100,61,57,38,a24
100,61,75,100,59,100,85,55,57,88,93,52,60,83,100,49,100,66,59,41,a24
27,43,49,49,41,100,77,100,48,86,100,46,75,73,100,39,53,51,58,27,a24
27,44,49,49,41,100,79,100,49,87,100,48,100,74,100,40,58,51,65,27,a24
49,62,61,39,50,100,79,46,50,86,86,47,50,78,100,46,49,61,63,40,a24
46,65,63,41,49,100,81,47,49,88,88,48,49,81,100,48,47,64,68,43,a24
49,100,67,43,50,100,85,48,50,89,100,49,50,83,100,48,49,66,75,44,a24
100,100,73,43,100,100,87,48,100,100,100,49,100,85,100,48,100,69,100,45,a24
39,100,73,36,47,100,88,45,47,91,93,46,47,86,100,45,41,71,100,37,a24
39,100,87,35,47,100,97,44,47,93,100,45,47,89,100,44,41,76,100,37,a24
100,100,71,100,100,100,86,100,100,100,100,100,100,84,100,100,100,69,90,100,a24
100,100,78,100,100,100,88,100,100,100,100,100,100,87,100,100,100,74,100,100,a24
49,66,63,41,50,100,82,47,50,88,88,48,50,81,100,47,49,63,69,42,a24
65,71,67,41,65,100,84,47,65,93,90,48,65,83,100,48,65,66,100,43,a24
38,100,69,35,46,100,85,44,47,90,91,45,46,84,100,44,39,68,75,36,a24
39,100,73,35,47,100,87,44,47,91,92,45,47,86,100,44,41,72,100,37,a24
100,53,58,100,59,100,82,54,56,88,88,51,57,83,94,48,100,69,53,33,a24
65,52,58,65,60,100,84,54,56,89,89,51,57,85,100,48,100,100,54,33,a24
46,63,61,41,49,100,79,47,49,86,87,48,49,79,100,48,47,62,65,43,a24
65,100,68,46,65,100,84,49,65,89,100,49,65,83,100,49,65,67,86,47,a24
28,33,59,100,34,50,86,45,40,91,100,40,47,86,49,35,90,70,36,28,a24
28,34,65,100,35,100,88,46,41,93,100,41,50,88,50,36,100,74,37,28,a24
50,50,51,58,61,100,79,56,58,86,86,53,60,81,78,51,53,53,52,37,a24
43,47,47,43,64,100,77,60,59,86,100,54,61,81,77,52,44,48,48,26,a24
100,61,62,46,100,100,80,49,100,86,87,49,100,79,100,49,100,62,64,46,a24
100,63,65,49,100,100,82,49,100,93,88,50,100,82,100,50,100,66,69,49,a24
100,55,100,100,60,100,86,54,57,90,90,51,59,85,100,48,100,100,56,34,a24
45,48,48,43,62,100,86,54,58,89,94,50,61,83,100,46,47,49,48,26,a24
100,57,58,100,100,92,75,100,100,83,83,100,100,74,100,100,100,58,59,100,a24
100,58,60,100,100,100,79,100,100,100,90,100,100,78,100,100,100,60,60,100,a24
28,100,100,27,38,100,100,36,40,100,100,38,38,100,100,36,29,100,100,28,a24
29,100,100,28,39,100,100,37,41,100,100,39,39,100,100,37,30,100,100,29,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,59,49,100,100,77,49,100,85,85,50,100,78,100,49,100,61,62,49,a24
100,64,63,100,100,100,81,100,100,87,88,100,100,80,100,100,100,63,66,100,a24
29,100,100,27,40,100,100,37,42,94,100,39,41,91,100,37,31,100,100,28,a24
29,100,100,28,40,100,100,38,42,100,100,39,41,100,100,37,31,100,100,28,a24
100,57,66,90,58,100,81,55,56,87,86,53,56,82,100,51,68,71,58,49,a24
48,50,51,54,60,100,82,55,56,88,92,52,57,84,79,50,100,90,53,36,a24
34,59,59,33,46,100,78,44,47,86,85,45,46,78,100,44,35,59,61,33,a24
35,59,60,33,46,100,79,44,47,87,87,46,47,80,100,44,38,62,63,35,a24
28,67,67,27,39,100,85,38,41,90,90,40,39,84,93,38,29,66,86,28,a24
28,74,71,28,39,100,86,38,42,91,91,40,40,86,100,38,30,71,100,29,a24
100,72,100,44,53,100,93,47,52,94,94,46,53,93,100,43,100,100,71,31,a24
100,90,100,55,54,100,96,48,53,96,96,47,55,95,100,44,100,100,100,33,a24
34,100,100,29,44,100,100,40,46,100,100,41,44,96,100,38,34,100,100,29,a24
38,100,100,31,46,100,100,41,47,100,100,42,46,100,100,39,38,100,100,30,a24
33,100,100,29,43,100,100,40,44,100,100,41,43,100,100,40,34,100,100,31,a24
31,100,100,29,42,100,100,40,43,100,100,42,42,100,100,40,33,100,100,31,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
49,50,50,49,61,100,79,56,58,85,86,52,61,77,73,50,49,50,51,29,a24
47,49,49,49,62,100,81,57,59,86,88,52,63,79,91,50,48,50,50,29,a24
33,100,100,29,43,100,100,40,45,100,100,42,44,100,100,40,35,100,100,31,a24
34,100,100,31,44,100,100,41,45,100,100,43,44,100,100,41,35,100,100,32,a24
100,53,61,100,60,100,83,55,57,87,90,51,60,81,100,49,65,54,53,34,a24
65,52,65,65,61,100,86,54,58,88,100,51,61,83,100,48,50,51,52,30,a24
25,29,38,29,33,82,77,49,45,94,100,39,56,79,45,32,35,36,29,25,a24
26,31,39,31,34,92,92,51,47,96,100,40,59,84,46,32,36,37,30,25,a24
100,56,56,57,100,76,74,50,100,81,82,50,100,73,100,49,100,57,57,47,a24
100,59,59,100,100,100,75,100,100,100,100,100,100,75,100,100,100,60,61,100,a24
100,54,62,73,59,100,82,54,56,88,88,51,57,83,94,49,76,73,55,36,a24
65,51,58,65,60,100,83,54,56,89,89,51,57,85,100,48,100,100,54,33,a24
84,59,62,82,56,100,81,51,55,86,88,50,56,80,82,49,90,62,59,41,a24
100,64,63,100,65,100,83,55,65,88,100,53,65,82,100,51,100,63,62,46,a24
27,52,60,31,39,100,79,43,44,100,88,47,47,78,100,47,65,54,56,39,a24
27,52,59,31,39,100,80,43,44,100,100,47,47,79,100,47,65,54,56,41,a24
34,71,73,33,44,100,86,43,45,91,91,44,44,85,100,43,35,70,100,33,a24
35,90,78,33,44,100,87,43,46,92,92,44,44,88,100,43,37,76,100,36,a24
100,57,57,100,100,80,74,100,100,83,82,100,100,74,100,100,100,58,60,100,a24
100,58,58,100,100,100,76,100,100,84,84,100,100,76,100,100,100,59,61,100,a24
100,60,61,43,100,100,78,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,62,62,46,65,100,80,49,65,87,87,49,65,80,100,49,65,63,66,46,a24
100,57,74,70,59,100,84,53,57,87,89,50,59,81,100,48,100,61,56,35,a24
66,100,97,47,53,100,91,47,52,92,94,46,53,88,100,44,60,77,100,35,a24
31,59,57,65,46,100,75,49,65,84,84,48,100,75,100,47,100,58,60,36,a24
32,61,57,65,46,100,77,50,65,87,86,49,100,77,100,47,100,60,64,37,a24
65,59,59,42,65,100,78,48,65,86,86,48,65,78,100,48,65,61,63,44,a24
100,63,63,46,100,100,81,49,100,87,87,49,100,80,100,49,100,63,66,46,a24
100,60,59,49,100,100,77,49,100,85,85,50,100,78,100,49,100,61,62,49,a24
100,64,63,100,100,100,81,100,100,87,88,100,100,80,100,100,100,63,66,100,a24
65,57,59,46,65,73,75,49,65,83,83,49,65,75,100,49,65,59,58,46,a24
100,62,66,46,100,100,82,49,100,90,88,49,100,81,100,49,100,64,67,46,a24
65,100,63,45,65,100,83,49,65,90,90,49,65,83,100,49,65,64,100,46,a24
100,100,65,100,100,100,85,100,100,100,100,100,100,85,100,100,100,66,100,100,a24
72,61,72,68,58,100,84,53,56,88,89,51,58,82,100,48,74,66,60,41,a24
100,58,66,100,60,100,83,54,58,91,88,51,60,82,100,49,100,62,62,43,a24
100,58,66,100,60,100,83,54,58,91,88,51,60,82,100,49,100,62,62,43,a24
100,58,66,100,60,100,83,54,58,91,88,51,60,82,100,49,100,62,62,43,a24
25,32,37,28,33,100,60,61,53,96,82,44,77,62,100,33,30,37,28,24,a24
25,33,37,28,33,100,61,64,55,100,83,45,82,63,100,34,30,38,29,24,a24
46,63,63,39,49,100,81,46,49,87,87,47,49,80,100,46,47,63,66,40,a24
46,64,65,38,49,100,83,46,49,94,89,47,49,83,100,46,47,65,86,40,a24
84,59,70,82,57,100,83,53,56,89,88,50,57,83,100,49,76,68,64,42,a24
100,62,77,100,66,100,85,57,65,90,90,53,66,84,100,51,100,73,64,48,a24
100,62,77,100,66,100,85,57,65,90,90,53,66,84,100,51,100,73,64,48,a24
100,62,77,100,66,100,85,57,65,90,90,53,66,84,100,51,100,73,64,48,a24
84,59,70,82,57,100,83,53,56,89,88,50,57,83,100,49,76,68,64,42,a24
100,61,85,100,58,100,86,52,56,90,90,50,58,84,100,48,100,70,67,42,a24
41,57,52,30,51,100,76,100,52,100,86,47,65,80,90,42,100,61,100,31,a24
47,60,53,33,51,100,78,100,52,100,87,49,75,83,91,43,100,63,100,32,a24
49,61,61,43,50,100,79,48,50,86,86,49,50,79,100,48,49,61,63,44,a24
100,63,63,65,100,100,80,65,100,89,87,65,100,80,100,65,100,63,66,65,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,63,63,65,100,100,80,65,100,89,87,65,100,80,100,65,100,63,66,65,a24
100,63,63,65,100,100,80,65,100,89,87,65,100,80,100,65,100,63,66,65,a24
49,61,61,43,50,100,79,48,50,86,86,49,50,79,100,48,49,61,63,44,a24
49,63,63,43,50,100,81,48,50,88,88,49,50,81,100,48,49,63,67,44,a24
36,65,67,33,45,100,83,43,46,89,89,44,45,83,100,43,37,65,71,33,a24
41,71,67,36,48,100,84,45,48,90,90,46,48,83,100,45,42,65,100,37,a24
32,100,61,48,42,100,81,46,46,88,88,44,49,81,92,41,100,62,100,31,a24
31,100,61,45,42,100,82,46,46,90,89,44,48,83,100,41,100,63,100,31,a24
36,65,67,33,45,100,83,43,46,89,89,44,45,83,100,43,37,65,71,33,a24
35,67,69,31,45,100,84,42,46,90,90,44,45,84,100,43,37,68,90,33,a24
49,61,61,43,50,100,79,48,50,86,86,49,50,79,100,48,49,62,64,44,a24
49,61,61,42,50,100,80,48,50,88,87,48,50,81,100,48,49,63,67,44,a24
100,56,56,100,65,100,75,100,65,82,83,100,75,74,100,100,100,58,58,100,a24
100,56,56,100,65,100,76,100,65,83,84,100,100,75,100,100,100,58,58,100,a24
100,60,60,46,100,100,78,49,100,85,85,49,100,77,100,49,100,60,63,46,a24
100,62,62,100,100,100,80,100,100,87,87,100,100,79,100,100,100,62,64,100,a24
65,60,60,46,65,100,78,49,65,86,86,49,65,78,100,49,65,61,63,46,a24
100,62,62,46,100,100,80,49,100,87,87,49,100,80,100,49,100,63,64,46,a24
49,61,59,40,50,100,79,47,50,86,86,48,50,79,100,47,49,61,64,42,a24
100,68,62,100,100,100,82,100,100,88,88,100,100,81,100,100,100,63,66,100,a24
100,53,58,82,59,100,82,54,56,88,88,50,57,82,93,48,85,61,53,33,a24
100,54,83,100,59,100,85,54,56,90,93,51,57,87,100,48,100,100,54,33,a24
65,59,59,45,65,100,77,49,65,85,85,49,65,78,100,49,65,61,63,46,a24
100,59,60,48,100,100,79,49,100,86,86,50,100,79,100,49,100,61,64,49,a24
65,59,59,42,65,100,78,48,65,86,86,48,65,78,100,48,65,61,63,44,a24
100,62,62,46,100,100,80,49,100,87,87,49,100,80,100,49,100,63,66,46,a24
100,53,56,100,60,100,80,55,57,87,87,51,59,80,100,49,100,59,55,34,a24
100,53,83,100,61,100,84,55,58,89,89,51,60,83,100,49,100,67,56,34,a24
100,59,59,48,100,100,78,49,100,86,86,50,100,78,100,49,100,61,63,49,a24
100,61,61,100,100,100,80,100,100,87,87,100,100,80,100,100,100,63,66,100,a24
100,58,58,43,100,92,76,48,100,83,83,49,100,75,100,48,100,59,61,44,a24
100,60,60,43,100,100,78,48,100,85,85,49,100,77,100,48,100,60,63,44,a24
38,63,89,33,47,100,87,43,47,90,91,44,47,85,100,41,39,77,63,32,a24
41,66,96,36,48,100,89,44,48,91,92,44,48,87,100,42,41,89,64,32,a24
38,63,89,33,47,100,87,43,47,90,91,44,47,85,100,41,39,77,63,32,a24
41,66,96,36,48,100,89,44,48,91,92,44,48,87,100,42,41,89,64,32,a24
38,63,89,33,47,100,87,43,47,90,91,44,47,85,100,41,39,77,63,32,a24
41,66,96,36,48,100,89,44,48,91,92,44,48,87,100,42,41,89,64,32,a24
38,63,89,33,47,100,87,43,47,90,91,44,47,85,100,41,39,77,63,32,a24
41,66,96,36,48,100,89,44,48,91,92,44,48,87,100,42,41,89,64,32,a24
100,59,60,42,100,100,79,48,100,86,86,48,100,78,100,48,100,61,63,44,a24
65,63,63,49,65,100,81,49,65,87,87,50,65,81,100,49,65,63,66,49,a24
84,62,100,82,57,100,88,53,55,91,91,51,56,88,100,49,74,99,64,42,a24
100,65,100,100,59,100,91,54,56,93,93,51,57,92,100,50,100,100,69,45,a24
26,43,55,31,36,100,81,41,42,88,90,40,43,79,94,35,35,56,52,25,a24
26,43,56,31,36,100,84,41,42,92,92,40,43,81,95,35,36,57,55,25,a24
28,61,62,26,38,87,81,36,40,86,86,38,39,79,88,36,29,62,65,27,a24
28,64,65,27,39,92,83,37,41,89,89,39,39,82,92,38,29,64,67,28,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
100,53,58,82,59,100,82,54,56,88,88,50,57,83,94,48,85,69,53,33,a24
100,54,69,100,59,100,84,54,56,89,89,51,57,85,100,48,65,65,53,33,a24
26,37,41,31,38,98,69,54,57,86,86,43,64,70,100,34,35,42,30,26,a24
26,37,41,31,39,100,71,56,60,99,89,43,68,71,100,34,35,43,31,26,a24
100,57,57,100,100,100,75,100,100,100,83,100,100,75,100,100,100,58,59,100,a24
100,59,61,100,100,100,78,100,100,100,100,100,100,78,100,100,100,62,63,100,a24
31,100,87,29,41,100,96,39,43,93,100,41,41,88,100,39,32,75,100,30,a24
32,100,100,30,42,100,100,41,44,94,100,42,43,90,100,41,34,80,100,32,a24
40,66,93,34,48,100,88,43,48,91,92,43,48,86,100,41,43,77,66,30,a24
43,69,100,36,48,100,89,44,49,92,93,44,49,88,100,42,46,83,71,32,a24
65,62,63,41,65,100,81,47,65,87,87,48,65,80,100,47,65,63,66,42,a24
49,62,63,40,50,100,82,47,50,88,88,48,50,82,100,47,49,64,69,42,a24
69,59,61,64,53,100,79,51,53,85,86,49,53,79,100,48,63,62,59,39,a24
100,58,61,100,55,100,81,50,53,87,87,49,54,80,100,47,74,63,59,37,a24
46,66,61,40,49,100,81,47,49,87,88,48,49,80,100,47,47,62,66,42,a24
65,69,63,40,65,100,82,47,65,88,89,48,65,81,100,47,65,63,71,42,a24
65,57,56,39,65,100,78,48,65,86,86,48,65,77,100,48,65,57,60,41,a24
65,57,56,43,65,100,78,49,65,86,86,49,65,78,100,49,65,57,60,44,a24
100,53,83,100,55,100,84,49,54,88,89,47,55,82,100,44,100,62,55,29,a24
100,54,83,100,55,100,85,50,54,89,90,48,55,83,100,44,100,66,55,29,a24
65,62,63,41,65,100,81,47,65,87,87,48,65,80,100,47,65,63,66,42,a24
49,62,63,40,50,100,82,47,50,88,88,48,50,82,100,47,49,64,69,42,a24
65,59,59,42,65,100,78,48,65,86,86,48,65,78,100,48,65,61,63,44,a24
100,60,61,42,100,100,80,48,100,87,87,48,100,79,100,48,100,62,65,44,a24
100,60,59,100,55,100,79,100,53,88,86,100,52,82,100,100,50,68,63,100,a24
100,63,63,100,55,100,81,100,53,89,87,100,52,84,100,100,51,71,64,100,a24
100,59,59,42,100,100,78,48,100,86,86,48,100,78,100,48,100,61,63,44,a24
100,62,64,42,100,100,83,48,100,100,89,48,100,82,100,48,100,64,86,44,a24
27,100,100,26,37,100,100,34,39,100,100,36,37,100,100,34,28,100,100,26,a24
35,100,67,32,45,100,85,43,46,90,91,44,45,84,100,43,37,68,86,34,a24
49,100,75,42,50,100,88,48,50,91,96,48,50,86,100,48,49,72,100,44,a24
46,68,84,37,49,100,88,44,49,90,91,44,49,85,100,41,47,75,66,32,a24
46,71,96,38,49,100,89,44,49,92,93,44,49,88,100,42,47,85,71,33,a24
90,59,57,100,52,100,76,100,51,85,84,65,51,78,100,65,48,61,61,50,a24
100,61,59,65,54,100,79,65,52,87,86,50,51,79,100,49,50,62,62,47,a24
36,74,64,31,45,100,84,42,46,90,90,44,44,84,100,43,34,64,100,34,a24
27,35,35,26,34,100,100,53,54,100,100,62,60,100,88,92,47,48,44,30,a24
26,100,63,24,36,98,53,33,38,97,51,35,36,96,51,33,28,94,49,26,a24
26,100,90,24,36,100,53,33,38,100,51,34,36,100,51,32,27,100,49,24,a24
100,61,62,46,100,100,79,49,100,86,86,49,100,79,100,49,100,62,64,47,a24
100,63,64,49,100,100,80,49,100,87,87,50,100,80,100,50,100,63,66,49,a24
100,60,61,43,100,100,79,48,100,86,86,49,100,78,100,48,100,61,63,44,a24
65,64,65,46,65,100,82,49,65,89,89,49,65,83,100,49,65,65,71,46,a24
65,51,52,65,61,100,78,56,58,85,86,52,61,76,100,50,50,51,52,38,a24
100,53,56,100,67,100,81,56,65,86,88,52,67,78,100,51,100,54,54,41,a24
90,57,57,45,60,79,74,49,51,83,83,49,51,74,91,49,52,57,57,44,a24
90,58,57,65,60,100,75,51,51,84,84,50,51,76,100,51,53,58,59,65,a24
100,53,54,100,59,100,79,55,57,86,86,52,58,79,81,49,90,59,55,38,a24
100,53,56,100,60,100,81,55,58,86,100,51,60,79,100,49,100,56,54,36,a24
100,53,54,90,58,91,76,55,56,84,84,52,56,77,72,51,84,54,53,44,a24
47,49,49,46,60,100,79,55,56,86,100,52,57,81,72,49,44,49,49,26,a24
