attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class
22,46,61,21,45,22,20,61,61,11,8,34,11,61,34,8,90,89,95,96,a30
34,37,61,31,49,27,30,36,0,0,0,0,21,61,40,21,95,81,103,94,a30
35,38,61,36,50,31,32,61,61,0,0,0,24,61,41,22,98,87,105,97,a30
23,48,61,26,48,23,27,61,61,3,7,20,1,61,16,4,82,83,99,99,a30
24,49,61,26,50,26,27,61,61,6,11,24,3,61,20,7,85,86,100,99,a30
22,50,61,27,49,22,25,61,61,1,4,16,3,61,20,7,85,84,99,99,a30
28,50,61,28,50,28,28,61,61,6,11,24,6,61,24,11,86,86,100,100,a30
35,48,58,40,43,30,33,55,56,36,41,39,16,58,28,30,97,103,98,102,a30
34,48,61,40,43,30,33,55,58,36,39,37,15,58,26,30,96,103,97,101,a30
36,50,61,35,50,36,35,61,61,15,12,41,14,61,39,11,95,96,102,102,a30
39,51,61,38,51,40,39,61,61,21,23,45,21,61,45,20,101,103,106,105,a30
26,41,61,25,41,26,25,61,61,11,8,34,11,61,34,8,87,87,92,92,a30
33,48,61,33,48,33,33,61,61,16,19,39,16,61,39,19,91,91,99,99,a30
22,50,61,27,49,22,25,61,61,1,4,16,3,61,20,7,85,84,99,99,a30
28,50,61,28,50,28,28,61,61,6,11,24,6,61,24,11,86,86,100,100,a30
35,50,61,33,50,36,31,61,61,13,7,44,13,61,44,7,96,96,102,102,a30
36,50,61,35,50,36,35,61,61,18,11,46,17,61,45,10,97,98,103,103,a30
11,33,21,16,33,13,15,22,0,0,0,0,0,0,0,0,48,47,29,25,a30
16,39,24,18,39,14,18,23,0,0,0,0,0,0,0,0,60,60,34,34,a30
22,50,61,27,49,22,25,61,61,1,4,16,3,61,20,7,85,84,99,99,a30
28,50,61,28,50,28,28,61,61,6,11,24,6,61,24,11,86,86,100,100,a30
33,44,61,32,48,33,31,43,1,0,0,4,7,61,18,14,98,95,101,98,a30
34,44,61,32,48,36,34,61,61,0,0,6,7,61,19,17,101,100,102,99,a30
35,41,61,31,48,34,32,39,0,0,0,0,7,61,18,15,99,94,101,98,a30
33,40,61,32,47,33,33,61,61,0,0,5,6,61,17,17,99,93,99,97,a30
17,48,61,21,48,19,24,61,61,1,4,16,1,61,16,4,83,83,96,95,a30
29,50,61,29,50,29,29,61,61,9,14,28,9,61,28,14,88,88,100,100,a30
35,48,61,35,48,35,35,61,61,16,22,34,16,61,34,22,92,92,101,101,a30
36,49,61,35,49,35,35,61,61,16,22,34,18,61,37,23,94,93,101,101,a30
25,33,52,21,34,27,22,50,58,21,27,38,20,58,36,25,90,89,90,89,a31
28,35,52,25,35,28,25,52,58,22,28,38,22,58,38,28,91,91,91,91,a31
39,41,46,41,41,39,41,46,56,30,38,37,31,56,38,38,103,103,101,101,a31
39,41,46,41,41,39,41,46,56,30,38,37,31,56,38,38,103,103,101,101,a31
34,47,54,36,39,34,35,47,54,23,31,36,19,57,33,30,96,97,99,100,a31
35,50,56,37,40,35,37,50,56,23,34,38,22,58,37,34,96,97,102,102,a31
36,38,47,40,35,34,40,40,51,22,34,35,25,55,38,36,98,96,103,103,a31
35,44,51,40,36,35,40,42,51,23,35,36,25,56,38,35,98,97,103,103,a31
34,41,51,39,32,33,40,39,51,22,33,34,20,56,33,32,94,96,101,100,a31
35,48,58,39,33,33,40,40,51,22,35,34,22,58,34,35,95,95,102,101,a31
34,41,51,39,32,33,40,39,51,22,33,34,20,56,33,32,94,96,101,100,a31
35,48,58,39,33,33,40,40,51,22,35,34,22,58,34,35,95,95,102,101,a31
35,37,47,40,35,35,40,42,51,20,33,32,22,55,34,35,97,96,102,102,a31
34,45,53,40,39,34,40,49,55,20,32,32,22,56,34,32,97,97,101,101,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
40,41,46,44,41,40,44,45,56,35,40,41,35,56,40,40,104,104,103,103,a31
40,41,46,44,41,40,44,45,56,35,40,41,35,56,40,40,104,104,103,103,a31
33,34,43,29,34,33,29,43,56,18,31,31,18,56,31,31,93,93,94,94,a31
33,37,47,29,37,33,30,46,56,20,33,33,20,56,33,33,93,94,93,94,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,35,39,34,34,34,33,39,55,24,36,37,24,55,37,36,98,98,98,99,a31
36,37,41,34,37,36,34,41,55,25,36,38,25,55,38,36,100,100,99,99,a31
34,34,39,33,35,34,34,39,55,25,36,37,24,55,37,36,98,98,99,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,38,50,38,32,32,37,35,50,21,29,34,22,56,34,34,93,95,99,100,a31
35,48,54,40,33,32,40,40,51,22,34,34,23,56,36,35,96,96,102,102,a31
34,36,42,39,34,35,39,39,51,23,35,36,22,51,35,34,91,94,103,103,a31
36,38,47,41,36,36,41,41,51,24,35,37,24,55,37,35,99,99,104,104,a31
28,38,51,29,35,28,28,43,51,14,26,28,16,56,28,26,87,90,94,93,a31
30,45,53,31,38,30,31,50,56,18,27,31,20,56,33,29,92,92,96,96,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
35,39,49,40,32,33,40,40,50,20,32,32,22,55,34,33,94,96,101,100,a31
33,48,54,40,32,33,40,40,51,20,32,32,23,56,34,32,93,94,100,100,a31
37,39,43,35,39,37,35,43,56,28,36,41,29,55,42,36,101,101,101,100,a31
38,46,58,42,46,38,42,58,58,34,38,41,35,58,42,38,102,102,102,102,a31
37,43,48,41,42,38,41,47,56,34,38,41,34,56,42,37,101,103,102,101,a31
37,43,48,41,42,38,41,47,56,34,38,41,34,56,42,37,101,103,102,101,a31
25,41,61,24,43,27,25,61,61,15,25,28,14,61,25,22,87,88,90,89,a31
27,43,61,25,43,27,25,61,61,17,25,31,15,61,28,25,88,88,92,92,a31
36,37,41,34,36,36,34,39,55,24,36,37,23,55,37,36,97,100,99,99,a31
39,41,46,41,41,39,41,46,56,32,38,39,30,56,38,38,103,103,101,101,a31
34,38,46,30,38,34,30,46,56,21,33,35,21,56,35,33,95,95,95,95,a31
35,40,47,31,40,35,31,47,56,23,34,37,23,56,37,34,96,96,97,97,a31
33,32,50,25,40,31,33,41,56,14,26,22,30,55,44,34,99,88,100,89,a31
34,38,51,26,42,33,35,42,58,15,27,25,30,56,44,35,102,89,101,90,a31
38,33,44,29,39,33,38,35,56,15,31,26,36,51,43,38,99,94,104,94,a31
38,34,45,34,40,33,38,38,56,16,32,28,38,51,45,39,102,94,104,97,a31
35,41,49,40,35,35,40,40,51,24,35,37,24,55,37,35,98,98,103,103,a31
36,48,56,40,32,33,41,38,51,23,34,34,22,56,34,34,96,102,102,101,a31
34,50,54,41,34,34,40,41,50,21,33,35,24,56,37,34,94,96,103,103,a31
35,50,58,40,34,35,40,40,51,23,35,36,24,58,36,35,97,96,102,102,a31
36,48,61,40,48,32,39,45,50,21,32,34,25,61,36,34,96,94,101,101,a31
36,48,61,40,48,32,39,45,50,21,32,34,25,61,36,34,96,94,101,101,a31
22,41,58,22,34,25,23,47,51,13,16,28,12,58,25,21,84,87,91,91,a31
27,44,58,26,44,27,24,48,54,15,22,31,15,58,28,25,87,89,92,93,a31
20,41,57,20,41,13,12,45,50,6,12,25,12,57,25,19,86,87,88,89,a31
20,38,61,19,38,20,19,55,55,12,19,25,13,61,28,19,85,85,87,88,a31
35,39,49,40,33,33,40,40,51,21,32,32,23,55,34,33,96,96,101,100,a31
35,45,53,39,33,34,40,39,51,22,34,34,23,56,34,33,94,95,101,100,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
35,38,47,40,35,36,40,40,51,21,34,33,22,55,34,33,97,97,102,102,a31
36,50,58,40,42,37,42,50,56,22,36,34,22,58,34,33,101,105,103,102,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
42,51,58,46,25,31,43,20,49,34,40,42,38,58,43,41,100,106,104,104,a31
42,51,58,46,27,33,46,25,51,37,41,43,39,58,44,41,103,107,106,106,a31
36,36,39,34,36,36,34,39,55,25,36,38,26,55,39,36,98,98,100,100,a31
37,39,44,34,39,37,34,44,56,26,36,38,26,56,38,36,100,101,99,99,a31
36,36,39,34,36,36,34,39,55,25,36,38,26,55,39,36,98,98,100,100,a31
37,39,44,34,39,37,34,44,56,26,36,38,26,56,38,36,100,101,99,99,a31
34,35,40,32,34,34,33,39,55,22,36,35,22,55,34,35,97,97,96,96,a31
37,37,44,38,37,36,39,43,56,30,37,38,29,56,38,37,99,100,100,99,a31
35,37,47,40,33,36,40,39,51,24,36,37,24,55,37,35,94,98,103,103,a31
34,36,47,39,31,33,40,37,51,23,34,34,22,55,34,32,94,95,100,100,a31
34,42,50,39,33,33,40,40,51,19,32,30,20,55,32,31,92,95,100,99,a31
32,47,54,40,36,32,40,43,51,18,32,30,21,56,32,32,95,95,99,99,a31
34,39,48,35,38,33,35,48,56,21,33,35,23,56,37,34,95,94,100,100,a31
35,47,53,38,39,35,38,48,56,25,35,38,25,56,38,35,97,97,102,102,a31
33,39,48,35,38,33,35,48,56,22,33,35,22,56,35,33,95,95,100,100,a31
35,43,51,37,40,35,37,50,56,22,34,35,23,56,37,34,97,97,101,101,a31
36,36,34,39,36,36,35,35,51,22,36,35,28,51,37,37,98,95,100,100,a31
38,39,44,39,38,39,41,42,55,28,37,37,28,56,37,37,101,101,101,100,a31
28,31,45,35,28,31,35,39,51,19,32,30,19,55,30,29,91,91,94,94,a31
32,43,53,38,43,32,39,52,55,21,32,32,19,56,30,32,93,96,98,97,a31
36,33,42,40,31,34,40,36,51,22,33,34,24,51,35,34,95,96,101,100,a31
36,36,47,40,32,35,44,39,51,28,37,36,25,55,36,36,98,97,102,101,a31
34,45,53,40,33,34,40,42,51,20,32,33,22,56,34,32,97,97,101,101,a31
34,48,56,40,38,35,42,43,51,22,35,34,22,56,34,32,97,103,102,102,a31
34,36,43,30,35,33,30,41,55,20,33,33,20,56,33,31,92,95,94,95,a31
35,40,47,31,40,34,30,50,58,20,33,33,21,56,34,34,96,95,95,95,a31
34,45,53,40,33,34,40,42,51,20,32,33,22,56,34,32,97,97,101,101,a31
35,48,56,40,34,35,40,42,51,21,33,33,22,56,34,33,97,97,101,101,a31
33,33,47,43,33,32,37,47,56,38,31,45,29,56,34,34,95,100,97,101,a31
33,37,51,37,36,32,37,49,56,37,31,44,23,56,33,31,93,100,96,100,a31
33,34,37,32,34,35,38,33,55,20,36,33,22,55,35,36,95,94,98,98,a31
36,36,39,38,37,35,40,38,56,18,34,30,29,55,38,38,98,97,101,98,a31
34,35,43,31,36,33,31,43,56,22,34,35,22,56,35,34,95,96,96,96,a31
36,39,46,33,39,36,33,46,56,22,35,35,23,56,37,35,97,98,97,97,a31
36,38,46,39,35,36,39,39,51,22,36,35,23,55,36,36,97,97,102,102,a31
36,43,51,40,35,36,40,39,51,23,36,35,22,56,34,36,97,98,102,102,a31
34,44,58,42,35,33,43,46,55,27,34,33,27,58,33,34,98,97,99,99,a31
34,44,58,42,37,33,42,49,56,25,34,32,26,58,32,35,98,98,98,97,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
35,34,33,43,33,36,46,31,51,35,39,41,34,51,40,38,95,99,104,103,a31
38,35,35,44,34,36,46,33,51,37,39,42,35,51,41,39,99,103,104,104,a31
36,36,39,34,35,35,34,34,51,24,36,37,24,55,37,36,96,98,99,99,a31
38,38,41,41,38,37,39,41,55,30,37,38,30,55,38,38,103,102,100,101,a31
35,35,34,34,34,34,34,33,51,24,36,37,24,51,37,36,94,96,99,99,a31
36,36,39,34,36,36,34,39,55,25,36,38,24,55,37,36,98,98,99,99,a31
35,35,34,34,34,34,34,33,51,24,36,37,24,51,37,36,94,96,99,99,a31
36,36,39,34,36,36,34,39,55,25,36,38,24,55,37,36,98,98,99,99,a31
35,43,46,38,43,35,38,46,51,20,34,33,20,51,33,34,97,97,101,102,a31
37,50,54,40,50,37,40,54,56,23,36,35,23,56,35,36,101,101,104,104,a31
34,38,49,39,33,34,40,42,51,18,31,30,20,55,33,32,93,93,101,99,a31
35,42,51,40,39,35,40,45,51,20,33,32,22,56,34,33,96,97,101,101,a31
33,39,49,40,33,33,40,40,51,21,33,33,22,55,34,33,95,95,101,101,a31
35,50,58,39,35,35,40,40,51,22,35,35,23,58,36,35,97,96,103,102,a31
28,46,56,28,37,28,26,50,56,13,25,28,17,58,31,25,90,90,94,93,a31
29,47,57,30,40,29,28,51,56,16,26,31,20,58,34,28,91,92,95,95,a31
34,41,49,38,41,35,38,49,55,21,34,35,20,55,33,33,96,96,102,102,a31
35,48,53,38,48,35,38,53,56,20,34,33,22,56,35,34,97,97,102,102,a31
34,35,39,34,34,34,33,39,55,24,36,37,24,55,37,36,98,98,98,99,a31
36,37,41,34,37,36,34,41,55,25,36,38,25,55,38,36,100,100,99,99,a31
34,34,34,33,34,34,33,34,51,22,35,35,23,51,37,35,95,94,97,97,a31
35,35,39,33,36,36,34,39,55,25,36,38,24,55,37,35,97,98,99,98,a31
31,35,44,27,35,31,27,44,56,18,28,31,18,56,31,28,91,90,92,92,a31
31,37,46,28,37,33,29,46,56,20,32,34,20,56,34,30,94,94,94,93,a31
32,46,58,38,42,31,39,44,50,13,27,28,19,58,30,32,94,96,98,98,a31
32,46,58,39,46,31,39,49,51,18,31,30,21,58,32,32,96,96,98,99,a31
31,43,56,38,30,28,36,39,50,12,23,24,12,56,23,29,95,92,92,93,a31
31,42,56,38,38,32,39,45,50,13,27,26,13,56,24,28,96,99,94,94,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
41,38,42,43,39,39,46,39,55,34,39,40,38,55,42,40,104,105,105,102,a31
41,40,44,43,40,40,46,42,56,35,39,41,39,55,43,40,108,105,106,103,a31
33,30,31,37,32,31,37,29,51,24,36,37,32,51,40,35,91,91,100,97,a31
35,33,33,38,34,34,41,30,51,30,37,38,32,51,40,37,93,96,101,99,a31
38,34,34,42,36,36,42,33,51,30,37,38,36,51,41,39,100,97,102,100,a31
38,36,35,41,37,37,42,34,55,32,38,40,36,51,42,39,101,100,104,102,a31
36,35,39,39,36,35,39,39,55,29,37,37,28,55,37,37,98,99,100,100,a31
38,39,43,39,38,38,41,41,55,30,38,39,30,56,39,37,101,102,102,101,a31
33,38,50,39,33,32,39,40,51,20,32,32,21,56,33,33,93,94,100,100,a31
35,50,57,39,34,36,41,38,51,25,36,38,24,58,36,35,94,98,104,103,a31
35,35,34,34,35,35,33,39,55,25,35,38,25,51,39,36,97,95,98,99,a31
34,35,40,33,34,35,33,39,55,25,36,38,25,55,38,35,97,98,98,97,a31
29,39,51,30,35,29,30,45,54,16,27,28,18,56,31,27,91,90,95,94,a31
31,45,53,31,38,30,31,50,56,18,27,31,20,56,33,30,93,92,96,96,a31
35,35,37,35,35,35,37,37,51,37,36,49,26,51,40,36,99,101,102,100,a31
36,38,45,38,37,37,43,43,55,43,37,50,26,55,40,36,99,105,104,104,a31
36,38,47,40,35,34,40,40,51,22,34,34,24,55,36,36,98,96,102,102,a31
36,41,50,40,36,35,40,42,51,23,35,36,26,56,38,36,99,97,103,103,a31
35,33,58,20,37,23,28,58,58,35,35,47,35,58,45,36,96,100,100,95,a31
35,35,58,21,37,24,29,58,58,36,36,47,38,58,46,37,97,101,101,95,a31
35,37,43,31,36,34,31,41,55,22,34,35,22,56,35,34,94,96,96,96,a31
35,38,44,31,37,35,31,43,56,23,34,37,23,56,37,34,97,96,97,96,a31
37,41,47,34,40,38,39,44,56,30,37,38,26,56,38,36,101,101,100,99,a31
38,43,50,39,41,38,39,46,56,32,37,40,31,58,40,37,101,101,101,101,a31
34,41,52,30,40,35,31,47,56,22,34,35,22,58,35,33,95,96,96,95,a31
35,42,52,31,41,35,31,50,58,23,34,37,23,58,37,34,97,96,97,97,a31
37,43,52,39,40,37,39,46,56,31,37,39,32,58,39,37,100,100,100,100,a31
38,47,58,39,42,39,41,47,56,32,38,40,31,58,39,37,102,103,101,100,a31
34,37,46,31,36,34,31,43,56,22,34,35,22,56,35,34,95,96,96,96,a31
35,41,50,31,38,36,33,44,56,24,35,37,22,58,35,34,96,97,97,96,a31
34,39,47,30,38,34,30,46,56,21,33,34,21,56,35,33,95,95,95,95,a31
34,40,50,30,39,34,30,47,56,23,33,37,23,58,37,33,95,95,96,96,a31
33,39,49,40,33,33,40,40,51,21,33,33,22,55,34,33,95,95,101,101,a31
35,45,53,40,34,35,40,42,51,22,33,34,22,56,34,33,97,97,101,101,a31
35,37,43,31,35,35,33,40,55,23,35,37,23,56,37,34,96,97,97,97,a31
38,42,47,40,39,38,40,43,56,33,37,41,32,56,40,37,102,102,102,102,a31
23,14,56,2,48,19,38,56,61,3,13,15,36,51,49,30,100,83,101,88,a31
24,15,56,7,48,22,39,61,61,3,17,20,38,61,50,33,101,87,105,91,a31
34,42,50,39,31,33,39,39,51,22,35,35,22,55,34,34,93,94,101,101,a31
35,48,56,40,32,34,40,40,51,23,34,34,21,56,32,33,96,95,101,101,a31
36,37,41,34,37,36,34,41,55,25,36,38,24,55,37,36,100,100,99,99,a31
38,39,43,39,39,38,39,43,56,31,37,40,30,56,39,37,101,101,101,101,a31
35,43,51,40,41,34,40,45,51,20,32,32,22,56,34,35,95,97,102,102,a31
33,46,54,40,36,31,40,43,51,16,31,28,19,56,30,33,96,96,98,97,a31
35,34,33,40,34,35,41,33,51,31,38,38,31,51,38,38,98,98,101,101,a31
40,38,40,45,37,40,46,39,55,37,41,41,36,55,40,41,105,106,104,104,a31
27,33,53,21,33,27,21,53,58,14,24,25,14,58,25,24,86,86,88,88,a31
28,39,58,25,38,27,22,58,58,15,25,28,16,58,28,26,89,88,88,90,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
35,35,39,33,35,35,33,39,55,22,35,35,23,55,37,35,97,96,97,97,a31
38,41,46,39,40,38,39,44,56,29,37,38,28,56,37,37,101,101,100,100,a31
25,41,58,24,35,27,24,53,58,15,25,28,14,58,25,22,87,87,90,90,a31
27,41,58,24,38,27,24,55,58,15,25,28,14,58,25,24,87,87,89,89,a31
34,34,39,40,30,34,44,35,51,28,37,36,21,51,33,34,89,96,102,102,a31
32,36,48,40,30,33,44,37,51,19,33,30,18,56,30,32,94,96,98,98,a31
32,33,38,30,32,31,31,33,51,20,34,33,20,55,33,32,91,91,95,95,a31
32,33,39,31,34,33,31,39,55,22,35,35,22,55,35,34,96,94,97,96,a31
30,33,44,26,33,30,26,44,56,16,28,28,18,56,30,28,90,90,90,90,a31
28,33,45,26,34,30,26,45,56,18,28,31,20,56,33,30,91,91,93,93,a31
32,45,53,35,43,33,35,51,56,20,33,33,20,56,33,30,92,94,99,99,a31
33,46,53,36,46,33,36,53,56,22,33,35,22,56,35,33,94,95,101,101,a31
28,45,56,29,45,29,29,56,58,16,27,28,16,58,28,26,90,90,93,93,a31
29,45,58,29,46,29,30,58,58,18,27,31,18,58,31,27,91,91,95,94,a31
29,41,58,25,41,29,25,58,58,20,29,33,20,58,33,29,91,91,91,91,a31
29,41,58,25,41,29,25,58,58,20,29,33,21,58,35,29,91,91,91,91,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
34,34,40,40,33,34,40,40,51,20,33,32,21,51,32,33,96,96,100,100,a31
35,37,47,40,34,34,40,41,51,19,33,30,21,55,32,33,96,96,99,99,a31
33,46,58,29,45,31,27,58,58,20,30,33,20,58,33,32,94,94,92,94,a31
33,46,58,29,46,33,29,58,58,21,32,35,20,58,33,32,94,95,94,94,a31
35,42,51,40,31,33,40,40,51,21,32,32,21,56,33,33,94,96,101,100,a31
34,48,54,40,33,33,40,41,51,21,32,32,20,56,32,31,95,95,99,100,a31
32,32,53,20,47,28,38,56,55,0,5,6,41,51,43,36,99,89,102,84,a31
32,30,55,18,46,30,39,58,58,0,5,8,39,51,43,35,101,90,102,84,a31
35,34,33,41,32,33,41,30,51,28,37,37,32,51,39,38,94,96,101,101,a31
40,40,43,43,35,37,43,32,51,33,38,40,33,56,40,38,96,102,103,102,a31
32,41,51,39,32,33,40,39,51,22,35,34,21,56,33,34,93,96,102,101,a31
35,45,53,40,34,35,40,42,51,21,33,33,22,56,34,35,96,96,102,101,a31
36,36,38,39,34,35,39,37,51,23,36,35,24,51,37,36,98,98,103,102,a31
39,42,50,45,36,37,45,37,51,30,37,38,30,56,38,38,100,102,104,104,a31
31,37,61,31,34,32,29,49,58,22,35,35,24,61,37,35,92,92,96,96,a31
34,39,61,33,35,32,29,51,61,24,35,37,25,61,39,35,92,93,97,98,a31
32,35,46,28,36,32,29,45,56,21,32,35,20,56,33,32,93,93,94,94,a31
34,39,47,30,38,33,29,47,56,21,32,35,22,56,35,33,95,95,94,95,a31
34,34,33,34,35,35,39,33,51,28,37,36,25,51,37,36,96,95,100,99,a31
36,36,39,34,36,36,39,34,51,30,37,38,25,55,38,36,96,99,100,99,a31
36,36,39,34,36,36,34,39,55,25,36,38,24,55,37,36,98,98,99,99,a31
36,37,41,34,37,36,34,41,55,26,36,38,25,55,38,36,100,100,99,99,a31
33,38,50,40,33,33,40,40,51,21,33,33,22,56,35,35,96,95,102,102,a31
33,50,58,35,37,34,37,45,55,23,33,37,20,58,33,32,96,97,101,101,a31
35,40,55,26,35,34,34,47,55,15,31,26,27,51,40,36,99,90,100,92,a31
36,41,55,27,43,34,34,52,56,16,31,28,32,51,41,37,100,91,100,92,a31
36,36,39,34,36,36,34,39,55,24,36,37,25,55,38,36,98,98,99,99,a31
37,38,43,34,37,36,34,41,55,26,36,38,25,56,38,36,100,100,99,99,a31
35,35,39,33,35,35,33,39,55,22,35,35,23,55,37,35,97,96,97,97,a31
38,41,46,39,40,38,39,44,56,29,37,38,28,56,37,37,101,101,100,100,a31
34,36,43,30,35,33,30,41,55,20,33,33,20,56,33,33,93,95,94,95,a31
35,40,47,31,40,34,30,50,58,20,33,33,21,56,34,34,96,95,95,95,a31
37,41,47,34,39,38,39,43,56,32,37,40,26,56,39,36,101,102,100,99,a31
39,43,50,41,40,40,43,43,56,35,39,42,33,58,42,38,103,104,103,102,a31
35,44,51,39,36,36,41,41,51,23,35,37,22,56,35,34,97,98,103,103,a31
36,47,53,41,35,36,41,39,51,25,36,38,24,56,37,36,98,98,104,104,a31
36,47,53,41,35,36,41,39,51,25,36,38,24,56,37,36,98,98,104,104,a31
36,47,53,41,35,36,41,39,51,25,36,38,24,56,37,36,98,98,104,104,a31
37,34,58,26,31,23,43,23,51,37,33,44,13,58,21,24,95,96,98,99,a31
38,34,58,30,36,25,43,27,55,38,33,44,14,58,23,25,97,98,98,100,a31
36,37,43,33,36,35,33,41,55,22,35,35,22,56,35,35,97,97,97,97,a31
35,39,46,31,38,36,33,44,56,23,35,37,22,56,35,34,97,98,97,96,a31
35,41,50,38,38,36,38,46,55,22,35,35,22,56,35,34,97,98,102,102,a31
37,48,53,41,39,37,41,46,55,25,36,38,24,56,37,36,100,100,104,104,a31
37,48,53,41,39,37,41,46,55,25,36,38,24,56,37,36,100,100,104,104,a31
37,48,53,41,39,37,41,46,55,25,36,38,24,56,37,36,100,100,104,104,a31
35,41,50,38,38,36,38,46,55,22,35,35,22,56,35,34,97,98,102,102,a31
36,45,51,38,39,36,38,47,55,23,35,37,23,56,37,35,98,99,102,102,a31
36,41,50,41,35,21,37,33,56,40,33,49,36,51,43,38,98,104,103,106,a31
36,45,52,40,34,23,36,34,56,40,34,48,35,51,42,38,98,104,102,106,a31
35,37,43,31,36,35,33,41,55,24,35,37,22,56,35,34,97,98,97,96,a31
37,40,46,34,39,38,39,43,56,30,37,38,24,56,37,36,100,101,99,99,a31
34,35,39,34,34,34,33,39,55,24,36,36,24,55,37,36,98,98,97,98,a31
36,38,44,34,38,37,39,44,56,26,37,38,25,56,38,36,98,99,100,99,a31
37,40,46,34,39,38,39,43,56,30,37,38,24,56,37,36,100,101,99,99,a31
37,40,46,34,39,38,39,43,56,30,37,38,24,56,37,36,100,101,99,99,a31
35,37,43,31,36,35,33,41,55,24,35,37,22,56,35,34,97,98,97,96,a31
36,38,44,33,37,36,33,43,56,24,35,37,23,56,36,35,97,98,97,97,a31
33,37,46,29,36,33,29,44,56,20,32,33,20,56,33,32,94,94,93,94,a31
35,40,47,31,39,35,31,46,56,22,34,35,22,56,35,34,96,96,95,96,a31
33,33,50,25,39,30,34,39,56,13,26,20,29,56,42,34,97,88,101,88,a31
33,36,51,25,40,32,34,41,56,13,27,21,29,56,42,34,99,89,101,89,a31
33,37,46,29,36,33,29,44,56,20,32,33,20,56,33,32,94,94,93,94,a31
34,39,47,30,37,33,29,46,56,20,32,33,20,56,33,33,95,95,94,95,a31
35,37,43,31,36,35,33,41,55,23,35,36,22,56,35,34,97,97,97,96,a31
35,38,44,31,37,36,33,43,56,24,35,37,22,56,35,34,96,98,97,96,a31
35,35,39,35,33,36,38,35,51,26,37,35,25,55,38,36,98,99,100,99,a31
36,37,40,36,34,37,39,36,51,28,37,37,30,55,39,37,99,99,101,101,a31
35,35,39,33,35,35,33,39,55,22,35,35,22,55,35,35,96,96,97,97,a31
38,39,43,39,39,37,34,44,56,24,36,37,29,56,38,37,101,100,99,100,a31
36,36,39,34,36,36,34,39,55,25,36,38,24,55,37,36,98,98,99,99,a31
36,37,41,34,37,36,34,41,55,26,36,38,25,55,38,36,100,100,99,99,a31
34,34,39,33,34,34,33,39,55,23,36,37,23,55,37,36,97,97,98,98,a31
37,39,44,39,38,38,40,43,56,31,38,38,30,56,38,37,100,101,101,100,a31
33,39,49,40,33,33,40,40,51,22,35,34,22,55,34,35,95,96,102,102,a31
34,48,54,40,35,35,40,43,51,22,35,34,22,56,34,32,96,96,101,102,a31
35,35,39,33,35,35,33,39,55,22,35,35,23,55,36,35,96,96,97,97,a31
36,37,41,34,37,36,34,41,55,23,36,36,24,55,37,36,100,99,99,99,a31
34,34,39,33,34,34,33,39,55,24,36,37,24,55,37,36,98,98,98,98,a31
36,37,41,34,37,36,34,41,55,26,36,38,25,55,38,36,100,100,99,99,a31
