,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class_a11,class_a12,class_a13,class_a14,class_a15,class_a16,class_a17,class_a18,class_a19,class_a20,class_a21,class_a22,class_a23,class_a24,class_a25,class_a26,class_a27,class_a28,class_a29,class_a30,class_a31,class_a32,class_a33,class_a34,class_a35,class_a36
85,29,41,47,29,37,75,100,38,42,100,100,43,46,90,91,46,62,83,96,59,29,41,47,29,37,75,100,38,42,100,100,43,46,90,91,46,62,83,96,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,30,47,44,29,39,100,100,38,44,100,100,43,49,75,76,47,100,59,60,100,30,47,44,29,39,100,100,38,44,100,100,43,49,75,76,47,100,59,60,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,31,100,100,30,40,100,100,39,46,100,100,45,54,79,81,49,100,62,64,100,31,100,100,30,40,100,100,39,46,100,100,45,54,79,81,49,100,62,64,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,27,33,32,26,37,58,49,35,43,100,100,41,49,88,92,46,70,61,99,66,27,33,32,26,37,58,49,35,43,100,100,41,49,88,92,46,70,61,99,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,27,31,31,26,36,68,50,35,43,100,100,41,50,88,93,48,65,55,65,65,27,31,31,26,36,68,50,35,43,100,100,41,50,88,93,48,65,55,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,29,39,38,29,37,51,51,36,43,100,100,41,47,85,86,45,61,69,76,57,29,39,38,29,37,51,51,36,43,100,100,41,47,85,86,45,61,69,76,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,29,39,38,28,37,52,51,36,43,100,100,41,47,87,88,45,90,74,82,60,29,39,38,28,37,52,51,36,43,100,100,41,47,87,88,45,90,74,82,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,29,39,38,29,38,58,52,37,44,100,100,43,49,89,90,48,90,77,93,64,29,39,38,29,38,58,52,37,44,100,100,43,49,89,90,48,90,77,93,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,29,39,38,29,38,90,54,37,44,100,100,43,49,91,96,48,100,88,100,90,29,39,38,29,38,90,54,37,44,100,100,43,49,91,96,48,100,88,100,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30,40,38,29,38,100,53,37,43,100,100,42,48,72,73,46,100,57,58,100,30,40,38,29,38,100,53,37,43,100,100,42,48,72,73,46,100,57,58,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,30,55,46,29,39,100,100,38,45,100,100,43,49,100,100,48,100,60,61,100,30,55,46,29,39,100,100,38,45,100,100,43,49,100,100,48,100,60,61,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,29,39,38,29,38,58,52,37,44,100,100,43,49,89,90,48,90,77,93,64,29,39,38,29,38,58,52,37,44,100,100,43,49,89,90,48,90,77,93,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,29,36,34,28,37,90,51,36,44,100,100,42,50,89,100,48,100,70,100,100,29,36,34,28,37,90,51,36,44,100,100,42,50,89,100,48,100,70,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,25,41,29,26,44,72,50,34,51,100,97,41,56,76,90,48,46,48,48,44,25,41,29,26,44,72,50,34,51,100,97,41,56,76,90,48,46,48,48,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,25,41,30,26,46,100,50,34,51,100,100,41,57,78,100,49,46,48,48,44,25,41,30,26,46,100,50,34,51,100,100,41,57,78,100,49,46,48,48,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,28,36,100,30,34,48,100,39,39,100,100,43,43,76,77,46,100,60,60,55,28,36,100,30,34,48,100,39,39,100,100,43,43,76,77,46,100,60,60,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,28,36,100,30,34,48,100,40,39,100,100,44,46,92,77,48,100,59,59,100,28,36,100,30,34,48,100,40,39,100,100,44,46,92,77,48,100,59,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,30,100,41,28,39,100,100,36,44,100,100,40,48,100,100,42,100,60,63,41,30,100,41,28,39,100,100,36,44,100,100,40,48,100,100,42,100,60,63,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,31,100,46,28,41,100,100,37,45,100,100,41,49,100,100,43,100,62,69,44,31,100,46,28,41,100,100,37,45,100,100,41,49,100,100,43,100,62,69,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,29,37,38,28,38,75,53,37,44,100,100,42,49,83,86,47,100,62,80,65,29,37,38,28,38,75,53,37,44,100,100,42,49,83,86,47,100,62,80,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,29,37,38,28,38,54,68,37,43,100,100,43,49,88,100,48,90,67,100,65,29,37,38,28,38,54,68,37,43,100,100,43,49,88,100,48,90,67,100,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,26,27,29,25,37,100,100,34,46,100,100,41,55,86,100,52,43,49,49,38,26,27,29,25,37,100,100,34,46,100,100,41,55,86,100,52,43,49,49,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,26,29,30,26,37,100,100,34,47,100,100,42,59,89,100,56,41,48,48,36,26,29,30,26,37,100,100,34,47,100,100,42,59,89,100,56,41,48,48,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30,48,40,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,30,48,40,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,31,90,44,29,40,100,100,38,46,100,100,43,50,100,100,47,100,61,62,100,31,90,44,29,40,100,100,38,46,100,100,43,50,100,100,47,100,61,62,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,28,39,33,27,39,100,57,36,45,100,100,43,51,73,75,48,100,53,53,100,28,39,33,27,39,100,57,36,45,100,100,43,51,73,75,48,100,53,53,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,28,40,34,27,39,100,100,37,46,100,100,43,52,75,77,49,100,54,55,100,28,40,34,27,39,100,100,37,46,100,100,43,52,75,77,49,100,54,55,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,29,42,38,28,38,100,100,36,43,100,100,41,47,75,76,44,100,58,59,90,29,42,38,28,38,100,100,36,43,100,100,41,47,75,76,44,100,58,59,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30,49,41,29,39,100,100,37,44,100,100,42,49,100,100,46,100,60,61,100,30,49,41,29,39,100,100,37,44,100,100,42,49,100,100,46,100,60,61,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,30,44,40,29,38,100,100,37,43,100,100,42,48,73,73,46,100,57,58,100,30,44,40,29,38,100,100,37,43,100,100,42,48,73,73,46,100,57,58,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,30,48,41,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,30,48,41,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,30,44,40,29,38,100,100,37,43,100,100,42,48,73,73,46,100,57,58,100,30,44,40,29,38,100,100,37,43,100,100,42,48,73,73,46,100,57,58,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,30,48,41,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,30,48,41,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,32,100,35,28,49,100,54,36,52,100,100,42,56,86,88,47,100,68,100,100,32,100,35,28,49,100,54,36,52,100,100,42,56,86,88,47,100,68,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,27,49,31,26,51,100,100,36,54,100,100,43,61,93,95,51,65,55,65,65,27,49,31,26,51,100,100,36,54,100,100,43,61,93,95,51,65,55,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,29,36,40,29,37,51,90,38,42,100,100,43,48,86,88,49,65,69,86,66,29,36,40,29,37,51,90,38,42,100,100,43,48,86,88,49,65,69,86,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,29,36,39,28,37,54,100,37,43,100,100,43,49,88,94,49,100,73,100,100,29,36,39,28,37,54,100,37,43,100,100,43,49,88,94,49,100,73,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,29,36,35,28,37,52,50,36,43,100,100,42,49,83,86,47,100,61,88,90,29,36,35,28,37,52,50,36,43,100,100,42,49,83,86,47,100,61,88,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,29,36,35,28,37,51,50,36,43,100,100,42,48,88,100,48,100,64,100,100,29,36,35,28,37,51,50,36,43,100,100,42,48,88,100,48,100,64,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,29,100,29,23,39,100,40,28,44,100,44,30,48,91,47,29,62,73,60,21,29,100,29,23,39,100,40,28,44,100,44,30,48,91,47,29,62,73,60,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,29,100,30,23,39,100,41,29,44,100,46,31,48,92,49,30,66,76,68,23,29,100,30,23,39,100,41,29,44,100,46,31,48,92,49,30,66,76,68,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,29,42,39,29,38,100,75,37,44,100,100,42,49,84,85,47,70,69,74,65,29,42,39,29,38,100,75,37,44,100,100,42,49,84,85,47,70,69,74,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,31,90,49,30,40,100,100,39,46,100,100,44,53,89,91,51,100,79,100,100,31,90,49,30,40,100,100,39,46,100,100,44,53,89,91,51,100,79,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,30,47,39,28,39,100,100,37,44,100,100,42,49,75,76,46,100,58,59,100,30,47,39,28,39,100,100,37,44,100,100,42,49,75,76,46,100,58,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,31,75,41,29,40,100,100,37,45,100,100,42,50,76,77,46,100,59,60,100,31,75,41,29,40,100,100,37,45,100,100,42,50,76,77,46,100,59,60,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,29,44,39,28,38,100,90,36,43,100,100,40,47,74,75,44,100,58,59,48,29,44,39,28,38,100,90,36,43,100,100,40,47,74,75,44,100,58,59,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,30,46,41,28,38,100,100,36,43,100,100,41,48,75,76,44,100,59,60,68,30,46,41,28,38,100,100,36,43,100,100,41,48,75,76,44,100,59,60,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,30,100,31,24,40,100,41,29,45,100,45,31,48,79,49,30,100,61,100,23,30,100,31,24,40,100,41,29,45,100,45,31,48,79,49,30,100,61,100,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,31,100,31,24,40,100,42,30,45,100,47,33,48,81,65,32,100,63,100,24,31,100,31,24,40,100,42,30,45,100,47,33,48,81,65,32,100,63,100,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,27,31,30,26,38,100,50,34,45,100,100,40,53,94,100,45,65,56,65,65,27,31,30,26,38,100,50,34,45,100,100,40,53,94,100,45,65,56,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,27,32,31,26,39,100,52,35,46,100,100,41,53,97,100,47,65,60,65,65,27,32,31,26,39,100,52,35,46,100,100,41,53,97,100,47,65,60,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,25,27,27,25,35,50,48,34,42,100,100,40,49,87,100,46,47,49,49,46,25,27,27,25,35,50,48,34,42,100,100,40,49,87,100,46,47,49,49,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,25,28,28,25,35,51,49,34,43,100,100,41,50,90,100,48,47,49,49,46,25,28,28,25,35,51,49,34,43,100,100,41,50,90,100,48,47,49,49,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,30,48,40,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,30,48,40,29,39,100,100,37,44,100,100,42,48,75,76,46,100,59,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,31,90,44,29,40,100,100,38,46,100,100,43,50,100,100,47,100,61,62,100,31,90,44,29,40,100,100,38,46,100,100,43,50,100,100,47,100,61,62,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,27,31,48,26,37,100,100,39,44,100,100,46,50,73,74,68,100,53,52,100,27,31,48,26,37,100,100,39,44,100,100,46,50,73,74,68,100,53,52,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,27,31,43,26,37,100,100,38,44,100,100,45,53,75,76,52,65,51,51,65,27,31,43,26,37,100,100,38,44,100,100,45,53,75,76,52,65,51,51,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,29,38,48,29,37,50,100,38,42,100,100,43,47,71,71,47,90,57,57,100,29,38,48,29,37,50,100,38,42,100,100,43,47,71,71,47,90,57,57,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,29,39,53,29,37,56,100,38,43,100,100,43,47,73,73,47,100,58,59,100,29,39,53,29,37,56,100,38,43,100,100,43,47,73,73,47,100,58,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,28,36,75,28,37,100,100,38,43,100,100,44,49,72,73,48,100,55,56,100,28,36,75,28,37,100,100,38,43,100,100,44,49,72,73,48,100,55,56,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,29,38,100,28,38,100,100,39,44,100,100,45,49,73,74,49,100,55,56,100,29,38,100,28,38,100,100,39,44,100,100,45,49,73,74,49,100,55,56,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,29,44,41,28,38,100,100,37,43,100,100,42,48,76,76,46,100,59,60,100,29,44,41,28,38,100,100,37,43,100,100,42,48,76,76,46,100,59,60,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30,50,44,29,39,100,100,38,44,100,100,43,48,100,100,47,100,61,62,100,30,50,44,29,39,100,100,38,44,100,100,43,48,100,100,47,100,61,62,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,29,37,35,28,37,75,49,35,43,100,100,41,49,83,87,46,100,61,92,64,29,37,35,28,37,75,49,35,43,100,100,41,49,83,87,46,100,61,92,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,29,40,37,29,38,100,51,36,44,100,100,42,49,89,100,46,100,70,98,60,29,40,37,29,38,100,51,36,44,100,100,42,49,89,100,46,100,70,98,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,29,50,36,26,38,100,48,33,43,100,100,37,47,77,91,38,100,59,65,32,29,50,36,26,38,100,48,33,43,100,100,37,47,77,91,38,100,59,65,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,30,55,37,27,39,100,49,34,44,100,100,38,47,78,100,39,100,60,66,33,30,55,37,27,39,100,49,34,44,100,100,38,47,78,100,39,100,60,66,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,29,100,31,24,39,100,42,29,45,100,47,32,49,88,51,31,63,67,100,23,29,100,31,24,39,100,42,29,45,100,47,32,49,88,51,31,63,67,100,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,29,100,31,24,39,100,43,30,45,100,48,33,49,90,53,33,65,71,100,25,29,100,31,24,39,100,43,30,45,100,48,33,49,90,53,33,65,71,100,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,30,40,37,29,38,75,49,36,43,100,100,41,47,77,80,45,59,60,65,53,30,40,37,29,38,75,49,36,43,100,100,41,47,77,80,45,59,60,65,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,30,42,39,29,38,100,51,37,44,100,100,42,48,78,92,46,90,61,67,58,30,42,39,29,38,100,51,37,44,100,100,42,48,78,92,46,90,61,67,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,30,40,41,29,37,52,55,37,43,100,100,42,47,88,87,46,62,79,74,57,30,40,41,29,37,52,55,37,43,100,100,42,47,88,87,46,62,79,74,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,30,41,42,29,38,90,100,37,44,100,100,43,49,89,100,47,100,90,79,65,30,41,42,29,38,90,100,37,44,100,100,43,49,89,100,47,100,90,79,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,28,36,100,28,37,56,100,39,44,100,100,46,100,100,100,53,100,54,56,75,28,36,100,28,37,56,100,39,44,100,100,46,100,100,100,53,100,54,56,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,28,36,100,28,37,58,100,39,45,100,100,46,100,100,100,53,100,54,56,90,28,36,100,28,37,58,100,39,45,100,100,46,100,100,100,53,100,54,56,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,31,100,36,27,40,100,48,34,45,100,100,38,48,76,100,39,100,59,65,33,31,100,36,27,40,100,48,34,45,100,100,38,48,76,100,39,100,59,65,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,31,100,37,27,40,100,49,34,45,100,100,38,49,100,100,39,100,61,70,34,31,100,37,27,40,100,49,34,45,100,100,38,49,100,100,39,100,61,70,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,31,100,100,29,40,100,100,39,45,100,100,44,49,100,100,47,100,62,68,100,31,100,100,29,40,100,100,39,45,100,100,44,49,100,100,47,100,62,68,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,31,100,100,30,41,100,100,39,46,100,100,44,50,100,100,48,100,65,73,100,31,100,100,30,41,100,100,39,46,100,100,44,50,100,100,48,100,65,73,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,32,100,37,26,43,100,48,33,47,100,100,37,75,100,100,38,100,63,100,30,32,100,37,26,43,100,48,33,47,100,100,37,75,100,100,38,100,63,100,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,32,100,38,27,43,100,49,34,48,100,100,38,100,100,100,39,100,66,100,32,32,100,38,27,43,100,49,34,48,100,100,38,100,100,100,39,100,66,100,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,31,100,100,30,42,100,100,40,47,100,100,44,68,100,100,48,100,64,86,100,31,100,100,30,42,100,100,40,47,100,100,44,68,100,100,48,100,64,86,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,32,100,100,30,43,100,100,40,47,100,100,44,90,100,100,48,100,68,100,100,32,100,100,30,43,100,100,40,47,100,100,44,90,100,100,48,100,68,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,30,100,47,29,39,100,100,38,44,100,100,43,48,100,100,46,100,60,63,90,30,100,47,29,39,100,100,38,44,100,100,43,48,100,100,46,100,60,63,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,31,100,53,29,40,100,100,38,45,100,100,43,49,100,100,45,100,63,67,75,31,100,53,29,40,100,100,38,45,100,100,43,49,100,100,45,100,63,67,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,31,100,35,26,41,100,47,32,46,100,68,35,50,100,100,35,100,61,100,27,31,100,35,26,41,100,47,32,46,100,68,35,50,100,100,35,100,61,100,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,31,100,37,26,42,100,48,33,46,100,100,37,50,100,100,37,100,64,100,29,31,100,37,26,42,100,48,33,46,100,100,37,50,100,100,37,100,64,100,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,29,36,35,28,37,52,50,36,43,100,100,42,49,83,86,47,100,61,88,90,29,36,35,28,37,52,50,36,43,100,100,42,49,83,86,47,100,61,88,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,29,36,34,28,37,90,51,36,44,100,100,42,50,86,100,47,100,64,100,100,29,36,34,28,37,90,51,36,44,100,100,42,50,86,100,47,100,64,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,30,100,36,27,39,100,48,34,44,100,100,38,48,76,100,39,100,60,66,34,30,100,36,27,39,100,48,34,44,100,100,38,48,76,100,39,100,60,66,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,31,100,100,30,41,100,100,39,45,100,100,44,49,100,100,47,100,64,70,100,31,100,100,30,41,100,100,39,45,100,100,44,49,100,100,47,100,64,70,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,31,38,100,24,38,51,100,33,48,100,100,34,100,81,49,31,62,63,36,25,31,38,100,24,38,51,100,33,48,100,100,34,100,81,49,31,62,63,36,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,30,38,100,24,38,52,100,33,49,100,100,34,100,83,50,31,64,64,37,25,30,38,100,24,38,52,100,33,49,100,100,34,100,83,50,31,64,64,37,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,29,36,36,28,37,51,51,36,43,100,100,42,48,88,90,47,65,77,96,63,29,36,36,28,37,51,51,36,43,100,100,42,48,88,90,47,65,77,96,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,28,36,34,28,37,75,51,36,43,100,100,42,49,91,100,47,100,74,100,100,28,36,34,28,37,75,51,36,43,100,100,42,49,91,100,47,100,74,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,30,52,42,29,39,100,100,38,45,100,100,43,49,76,76,47,100,59,60,100,30,52,42,29,39,100,100,38,45,100,100,43,49,76,76,47,100,59,60,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,31,68,46,29,40,100,100,38,45,100,100,43,50,79,80,48,100,62,64,100,31,68,46,29,40,100,100,38,45,100,100,43,50,79,80,48,100,62,64,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,29,38,35,28,38,68,51,36,44,100,100,41,50,89,91,46,100,75,100,90,29,38,35,28,38,68,51,36,44,100,100,41,50,89,91,46,100,75,100,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,27,31,31,26,37,100,68,36,44,100,100,42,51,89,100,49,65,53,65,65,27,31,31,26,37,100,68,36,44,100,100,42,51,89,100,49,65,53,65,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,29,43,38,29,38,100,90,36,44,100,100,42,49,74,75,46,100,58,59,100,29,43,38,29,38,100,90,36,44,100,100,42,49,74,75,46,100,58,59,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,27,46,31,26,39,100,100,37,46,100,100,43,90,100,100,49,100,53,53,100,27,46,31,26,39,100,100,37,46,100,100,43,90,100,100,49,100,53,53,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,34,100,28,21,45,100,36,26,48,100,40,28,65,100,40,26,100,69,33,20,34,100,28,21,45,100,36,26,48,100,40,28,65,100,40,26,100,69,33,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
